# n_all=31921 n_agree=22689 n_disagree=9232
temp,rank,group,prob_ref,prob_target
0.5000,40,agree,0.00000814,0.00000748
0.5000,40,disagree,0.00006273,0.00006130
0.5100,1,all,0.87001475,0.83322159
0.5100,1,agree,0.93309104,0.90728155
0.5100,1,disagree,0.71499550,0.65120834
0.5100,2,all,0.07771564,0.09852087
0.5100,2,agree,0.04499662,0.06190188
0.5100,2,disagree,0.15812743,0.18851744
0.5100,3,all,0.02295948,0.02998961
0.5100,3,agree,0.01054157,0.01502341
0.5100,3,disagree,0.05347832,0.06677126
0.5100,4,all,0.01009118,0.01349080
0.5100,4,agree,0.00416927,0.00610986
0.5100,4,disagree,0.02464515,0.03163054
0.5100,5,all,0.00547331,0.00727728
0.5100,5,agree,0.00215808,0.00308552
0.5100,5,disagree,0.01362097,0.01757916
0.5100,6,all,0.00330148,0.00440387
0.5100,6,agree,0.00126493,0.00179012
0.5100,6,disagree,0.00830663,0.01082755
0.5100,7,all,0.00215383,0.00289470
0.5100,7,agree,0.00081353,0.00114535
0.5100,7,disagree,0.00544784,0.00719398
0.5100,8,all,0.00149633,0.00198211
0.5100,8,agree,0.00055840,0.00075067
0.5100,8,disagree,0.00380142,0.00500856
0.5100,9,all,0.00108268,0.00142786
0.5100,9,agree,0.00039713,0.00052510
0.5100,9,disagree,0.00276753,0.00364654
0.5100,10,all,0.00081222,0.00105878
0.5100,10,agree,0.00029432,0.00038422
0.5100,10,disagree,0.00208504,0.00271661
0.5100,11,all,0.00063057,0.00081059
0.5100,11,agree,0.00022700,0.00029210
0.5100,11,disagree,0.00162239,0.00208484
0.5100,12,all,0.00050501,0.00063931
0.5100,12,agree,0.00017821,0.00022895
0.5100,12,disagree,0.00130816,0.00164782
0.5100,13,all,0.00041449,0.00051456
0.5100,13,agree,0.00014522,0.00018293
0.5100,13,disagree,0.00107626,0.00132960
0.5100,14,all,0.00034510,0.00042236
0.5100,14,agree,0.00011914,0.00014984
0.5100,14,disagree,0.00090044,0.00109212
0.5100,15,all,0.00028788,0.00034643
0.5100,15,agree,0.00009856,0.00012327
0.5100,15,disagree,0.00075316,0.00089488
0.5100,16,all,0.00024475,0.00029099
0.5100,16,agree,0.00008270,0.00010308
0.5100,16,disagree,0.00064299,0.00075278
0.5100,17,all,0.00020840,0.00024536
0.5100,17,agree,0.00007039,0.00008634
0.5100,17,disagree,0.00054759,0.00063615
0.5100,18,all,0.00017991,0.00021001
0.5100,18,agree,0.00006040,0.00007315
0.5100,18,disagree,0.00047363,0.00054635
0.5100,19,all,0.00015600,0.00018139
0.5100,19,agree,0.00005234,0.00006266
0.5100,19,disagree,0.00041077,0.00047318
0.5100,20,all,0.00013504,0.00015768
0.5100,20,agree,0.00004574,0.00005392
0.5100,20,disagree,0.00035451,0.00041269
0.5100,21,all,0.00011912,0.00013954
0.5100,21,agree,0.00004037,0.00004733
0.5100,21,disagree,0.00031264,0.00036616
0.5100,22,all,0.00010641,0.00012373
0.5100,22,agree,0.00003593,0.00004165
0.5100,22,disagree,0.00027963,0.00032544
0.5100,23,all,0.00009563,0.00010998
0.5100,23,agree,0.00003224,0.00003692
0.5100,23,disagree,0.00025142,0.00028955
0.5100,24,all,0.00008573,0.00009829
0.5100,24,agree,0.00002899,0.00003298
0.5100,24,disagree,0.00022518,0.00025880
0.5100,25,all,0.00007720,0.00008783
0.5100,25,agree,0.00002619,0.00002942
0.5100,25,disagree,0.00020255,0.00023138
0.5100,26,all,0.00007007,0.00007910
0.5100,26,agree,0.00002391,0.00002646
0.5100,26,disagree,0.00018351,0.00020847
0.5100,27,all,0.00006402,0.00007178
0.5100,27,agree,0.00002170,0.00002400
0.5100,27,disagree,0.00016801,0.00018919
0.5100,28,all,0.00005813,0.00006524
0.5100,28,agree,0.00001989,0.00002181
0.5100,28,disagree,0.00015211,0.00017198
0.5100,29,all,0.00005314,0.00005937
0.5100,29,agree,0.00001833,0.00001976
0.5100,29,disagree,0.00013868,0.00015670
0.5100,30,all,0.00004887,0.00005440
0.5100,30,agree,0.00001686,0.00001806
0.5100,30,disagree,0.00012752,0.00014372
0.5100,31,all,0.00004497,0.00005007
0.5100,31,agree,0.00001555,0.00001660
0.5100,31,disagree,0.00011727,0.00013233
0.5100,32,all,0.00004154,0.00004619
0.5100,32,agree,0.00001436,0.00001527
0.5100,32,disagree,0.00010833,0.00012218
0.5100,33,all,0.00003851,0.00004260
0.5100,33,agree,0.00001322,0.00001403
0.5100,33,disagree,0.00010066,0.00011280
0.5100,34,all,0.00003534,0.00003953
0.5100,34,agree,0.00001226,0.00001301
0.5100,34,disagree,0.00009207,0.00010471
0.5100,35,all,0.00003291,0.00003673
0.5100,35,agree,0.00001138,0.00001209
0.5100,35,disagree,0.00008582,0.00009729
0.5100,36,all,0.00003077,0.00003420
0.5100,36,agree,0.00001062,0.00001124
0.5100,36,disagree,0.00008028,0.00009060
0.5100,37,all,0.00002886,0.00003177
0.5100,37,agree,0.00000992,0.00001042
0.5100,37,disagree,0.00007540,0.00008425
0.5100,38,all,0.00002708,0.00002967
0.5100,38,agree,0.00000928,0.00000970
0.5100,38,disagree,0.00007083,0.00007876
0.5100,39,all,0.00002553,0.00002776
0.5100,39,agree,0.00000869,0.00000908
0.5100,39,disagree,0.00006693,0.00007368
0.5100,40,all,0.00002393,0.00002592
0.5100,40,agree,0.00000814,0.00000852
0.5100,40,disagree,0.00006273,0.00006869
0.5200,1,all,0.87001475,0.82981737
0.5200,1,agree,0.93309104,0.90489818
0.5200,1,disagree,0.71499550,0.64529524
0.5200,2,all,0.07771564,0.09950013
0.5200,2,agree,0.04499662,0.06290600
0.5200,2,disagree,0.15812743,0.18943560
0.5200,3,all,0.02295948,0.03061710
0.5200,3,agree,0.01054157,0.01548424
0.5200,3,disagree,0.05347832,0.06780835
0.5200,4,all,0.01009118,0.01389347
0.5200,4,agree,0.00416927,0.00636199
0.5200,4,disagree,0.02464515,0.03240320
0.5200,5,all,0.00547331,0.00754958
0.5200,5,agree,0.00215808,0.00324055
0.5200,5,disagree,0.01362097,0.01813966
0.5200,6,all,0.00330148,0.00459635
0.5200,6,agree,0.00126493,0.00189311
0.5200,6,disagree,0.00830663,0.01123994
0.5200,7,all,0.00215383,0.00303797
0.5200,7,agree,0.00081353,0.00121810
0.5200,7,disagree,0.00544784,0.00751056
0.5200,8,all,0.00149633,0.00209138
0.5200,8,agree,0.00055840,0.00080351
0.5200,8,disagree,0.00380142,0.00525651
0.5200,9,all,0.00108268,0.00151324
0.5200,9,agree,0.00039713,0.00056494
0.5200,9,disagree,0.00276753,0.00384382
0.5200,10,all,0.00081222,0.00112693
0.5200,10,agree,0.00029432,0.00041525
0.5200,10,disagree,0.00208504,0.00287599
0.5200,11,all,0.00063057,0.00086592
0.5200,11,agree,0.00022700,0.00031679
0.5200,11,disagree,0.00162239,0.00221550
0.5200,12,all,0.00050501,0.00068510
0.5200,12,agree,0.00017821,0.00024900
0.5200,12,disagree,0.00130816,0.00175688
0.5200,13,all,0.00041449,0.00055293
0.5200,13,agree,0.00014522,0.00019948
0.5200,13,disagree,0.00107626,0.00142159
0.5200,14,all,0.00034510,0.00045504
0.5200,14,agree,0.00011914,0.00016376
0.5200,14,disagree,0.00090044,0.00117091
0.5200,15,all,0.00028788,0.00037431
0.5200,15,agree,0.00009856,0.00013505
0.5200,15,disagree,0.00075316,0.00096234
0.5200,16,all,0.00024475,0.00031520
0.5200,16,agree,0.00008270,0.00011319
0.5200,16,disagree,0.00064299,0.00081166
0.5200,17,all,0.00020840,0.00026646
0.5200,17,agree,0.00007039,0.00009507
0.5200,17,disagree,0.00054759,0.00068766
0.5200,18,all,0.00017991,0.00022858
0.5200,18,agree,0.00006040,0.00008074
0.5200,18,disagree,0.00047363,0.00059191
0.5200,19,all,0.00015600,0.00019782
0.5200,19,agree,0.00005234,0.00006930
0.5200,19,disagree,0.00041077,0.00051367
0.5200,20,all,0.00013504,0.00017231
0.5200,20,agree,0.00004574,0.00005977
0.5200,20,disagree,0.00035451,0.00044891
0.5200,21,all,0.00011912,0.00015272
0.5200,21,agree,0.00004037,0.00005256
0.5200,21,disagree,0.00031264,0.00039887
0.5200,22,all,0.00010641,0.00013562
0.5200,22,agree,0.00003593,0.00004632
0.5200,22,disagree,0.00027963,0.00035511
0.5200,23,all,0.00009563,0.00012077
0.5200,23,agree,0.00003224,0.00004112
0.5200,23,disagree,0.00025142,0.00031651
0.5200,24,all,0.00008573,0.00010809
0.5200,24,agree,0.00002899,0.00003679
0.5200,24,disagree,0.00022518,0.00028333
0.5200,25,all,0.00007720,0.00009675
0.5200,25,agree,0.00002619,0.00003287
0.5200,25,disagree,0.00020255,0.00025376
0.5200,26,all,0.00007007,0.00008727
0.5200,26,agree,0.00002391,0.00002961
0.5200,26,disagree,0.00018351,0.00022899
0.5200,27,all,0.00006402,0.00007929
0.5200,27,agree,0.00002170,0.00002688
0.5200,27,disagree,0.00016801,0.00020809
0.5200,28,all,0.00005813,0.00007216
0.5200,28,agree,0.00001989,0.00002445
0.5200,28,disagree,0.00015211,0.00018943
0.5200,29,all,0.00005314,0.00006576
0.5200,29,agree,0.00001833,0.00002219
0.5200,29,disagree,0.00013868,0.00017283
0.5200,30,all,0.00004887,0.00006032
0.5200,30,agree,0.00001686,0.00002030
0.5200,30,disagree,0.00012752,0.00015869
0.5200,31,all,0.00004497,0.00005559
0.5200,31,agree,0.00001555,0.00001868
0.5200,31,disagree,0.00011727,0.00014629
0.5200,32,all,0.00004154,0.00005134
0.5200,32,agree,0.00001436,0.00001720
0.5200,32,disagree,0.00010833,0.00013522
0.5200,33,all,0.00003851,0.00004740
0.5200,33,agree,0.00001322,0.00001583
0.5200,33,disagree,0.00010066,0.00012500
0.5200,34,all,0.00003534,0.00004403
0.5200,34,agree,0.00001226,0.00001469
0.5200,34,disagree,0.00009207,0.00011615
0.5200,35,all,0.00003291,0.00004096
0.5200,35,agree,0.00001138,0.00001366
0.5200,35,disagree,0.00008582,0.00010805
0.5200,36,all,0.00003077,0.00003817
0.5200,36,agree,0.00001062,0.00001271
0.5200,36,disagree,0.00008028,0.00010072
0.5200,37,all,0.00002886,0.00003550
0.5200,37,agree,0.00000992,0.00001180
0.5200,37,disagree,0.00007540,0.00009375
0.5200,38,all,0.00002708,0.00003318
0.5200,38,agree,0.00000928,0.00001099
0.5200,38,disagree,0.00007083,0.00008773
0.5200,39,all,0.00002553,0.00003107
0.5200,39,agree,0.00000869,0.00001029
0.5200,39,disagree,0.00006693,0.00008215
0.5200,40,all,0.00002393,0.00002904
0.5200,40,agree,0.00000814,0.00000967
0.5200,40,disagree,0.00006273,0.00007667
0.5300,1,all,0.87001475,0.82640562
0.5300,1,agree,0.93309104,0.90249168
0.5300,1,disagree,0.71499550,0.63941292
0.5300,2,all,0.07771564,0.10045146
0.5300,2,agree,0.04499662,0.06389825
0.5300,2,disagree,0.15812743,0.19028637
0.5300,3,all,0.02295948,0.03123664
0.5300,3,agree,0.01054157,0.01594630
0.5300,3,disagree,0.05347832,0.06881493
0.5300,4,all,0.01009118,0.01429492
0.5300,4,agree,0.00416927,0.00661741
0.5300,4,disagree,0.02464515,0.03316352
0.5300,5,all,0.00547331,0.00782308
0.5300,5,agree,0.00215808,0.00339885
0.5300,5,disagree,0.01362097,0.01869627
0.5300,6,all,0.00330148,0.00479090
0.5300,6,agree,0.00126493,0.00199897
0.5300,6,disagree,0.00830663,0.01165249
0.5300,7,all,0.00215383,0.00318352
0.5300,7,agree,0.00081353,0.00129326
0.5300,7,disagree,0.00544784,0.00782912
0.5300,8,all,0.00149633,0.00220294
0.5300,8,agree,0.00055840,0.00085840
0.5300,8,disagree,0.00380142,0.00550732
0.5300,9,all,0.00108268,0.00160079
0.5300,9,agree,0.00039713,0.00060654
0.5300,9,disagree,0.00276753,0.00404429
0.5300,10,all,0.00081222,0.00119710
0.5300,10,agree,0.00029432,0.00044779
0.5300,10,disagree,0.00208504,0.00303864
0.5300,11,all,0.00063057,0.00092309
0.5300,11,agree,0.00022700,0.00034276
0.5300,11,disagree,0.00162239,0.00234935
0.5300,12,all,0.00050501,0.00073255
0.5300,12,agree,0.00017821,0.00027015
0.5300,12,disagree,0.00130816,0.00186898
0.5300,13,all,0.00041449,0.00059281
0.5300,13,agree,0.00014522,0.00021700
0.5300,13,disagree,0.00107626,0.00151642
0.5300,14,all,0.00034510,0.00048909
0.5300,14,agree,0.00011914,0.00017852
0.5300,14,disagree,0.00090044,0.00125235
0.5300,15,all,0.00028788,0.00040344
0.5300,15,agree,0.00009856,0.00014757
0.5300,15,disagree,0.00075316,0.00103230
0.5300,16,all,0.00024475,0.00034056
0.5300,16,agree,0.00008270,0.00012396
0.5300,16,disagree,0.00064299,0.00087286
0.5300,17,all,0.00020840,0.00028861
0.5300,17,agree,0.00007039,0.00010440
0.5300,17,disagree,0.00054759,0.00074134
0.5300,18,all,0.00017991,0.00024812
0.5300,18,agree,0.00006040,0.00008886
0.5300,18,disagree,0.00047363,0.00063951
0.5300,19,all,0.00015600,0.00021514
0.5300,19,agree,0.00005234,0.00007643
0.5300,19,disagree,0.00041077,0.00055605
0.5300,20,all,0.00013504,0.00018778
0.5300,20,agree,0.00004574,0.00006606
0.5300,20,disagree,0.00035451,0.00048690
0.5300,21,all,0.00011912,0.00016666
0.5300,21,agree,0.00004037,0.00005818
0.5300,21,disagree,0.00031264,0.00043324
0.5300,22,all,0.00010641,0.00014823
0.5300,22,agree,0.00003593,0.00005135
0.5300,22,disagree,0.00027963,0.00038633
0.5300,23,all,0.00009563,0.00013222
0.5300,23,agree,0.00003224,0.00004567
0.5300,23,disagree,0.00025142,0.00034493
0.5300,24,all,0.00008573,0.00011851
0.5300,24,agree,0.00002899,0.00004091
0.5300,24,disagree,0.00022518,0.00030923
0.5300,25,all,0.00007720,0.00010626
0.5300,25,agree,0.00002619,0.00003661
0.5300,25,disagree,0.00020255,0.00027744
0.5300,26,all,0.00007007,0.00009599
0.5300,26,agree,0.00002391,0.00003302
0.5300,26,disagree,0.00018351,0.00025073
0.5300,27,all,0.00006402,0.00008731
0.5300,27,agree,0.00002170,0.00003001
0.5300,27,disagree,0.00016801,0.00022813
0.5300,28,all,0.00005813,0.00007957
0.5300,28,agree,0.00001989,0.00002732
0.5300,28,disagree,0.00015211,0.00020796
0.5300,29,all,0.00005314,0.00007260
0.5300,29,agree,0.00001833,0.00002484
0.5300,29,disagree,0.00013868,0.00018997
0.5300,30,all,0.00004887,0.00006668
0.5300,30,agree,0.00001686,0.00002275
0.5300,30,disagree,0.00012752,0.00017463
0.5300,31,all,0.00004497,0.00006151
0.5300,31,agree,0.00001555,0.00002096
0.5300,31,disagree,0.00011727,0.00016118
0.5300,32,all,0.00004154,0.00005686
0.5300,32,agree,0.00001436,0.00001932
0.5300,32,disagree,0.00010833,0.00014914
0.5300,33,all,0.00003851,0.00005257
0.5300,33,agree,0.00001322,0.00001780
0.5300,33,disagree,0.00010066,0.00013803
0.5300,34,all,0.00003534,0.00004888
0.5300,34,agree,0.00001226,0.00001653
0.5300,34,disagree,0.00009207,0.00012839
0.5300,35,all,0.00003291,0.00004551
0.5300,35,agree,0.00001138,0.00001538
0.5300,35,disagree,0.00008582,0.00011956
0.5300,36,all,0.00003077,0.00004245
0.5300,36,agree,0.00001062,0.00001433
0.5300,36,disagree,0.00008028,0.00011156
0.5300,37,all,0.00002886,0.00003952
0.5300,37,agree,0.00000992,0.00001331
0.5300,37,disagree,0.00007540,0.00010395
0.5300,38,all,0.00002708,0.00003698
0.5300,38,agree,0.00000928,0.00001241
0.5300,38,disagree,0.00007083,0.00009737
0.5300,39,all,0.00002553,0.00003466
0.5300,39,agree,0.00000869,0.00001163
0.5300,39,disagree,0.00006693,0.00009125
0.5300,40,all,0.00002393,0.00003242
0.5300,40,agree,0.00000814,0.00001093
0.5300,40,disagree,0.00006273,0.00008525
0.5400,1,all,0.87001475,0.82298620
0.5400,1,agree,0.93309104,0.90006201
0.5400,1,disagree,0.71499550,0.63356106
0.5400,2,all,0.07771564,0.10137516
0.5400,2,agree,0.04499662,0.06487843
0.5400,2,disagree,0.15812743,0.19107127
0.5400,3,all,0.02295948,0.03184803
0.5400,3,agree,0.01054157,0.01640933
0.5400,3,disagree,0.05347832,0.06979092
0.5400,4,all,0.01009118,0.01469488
0.5400,4,agree,0.00416927,0.00687596
0.5400,4,disagree,0.02464515,0.03391103
0.5400,5,all,0.00547331,0.00809756
0.5400,5,agree,0.00215808,0.00356034
0.5400,5,disagree,0.01362097,0.01924847
0.5400,6,all,0.00330148,0.00498737
0.5400,6,agree,0.00126493,0.00210765
0.5400,6,disagree,0.00830663,0.01206471
0.5400,7,all,0.00215383,0.00333124
0.5400,7,agree,0.00081353,0.00137083
0.5400,7,disagree,0.00544784,0.00814925
0.5400,8,all,0.00149633,0.00231669
0.5400,8,agree,0.00055840,0.00091535
0.5400,8,disagree,0.00380142,0.00576067
0.5400,9,all,0.00108268,0.00169043
0.5400,9,agree,0.00039713,0.00064989
0.5400,9,disagree,0.00276753,0.00424769
0.5400,10,all,0.00081222,0.00126923
0.5400,10,agree,0.00029432,0.00048184
0.5400,10,disagree,0.00208504,0.00320437
0.5400,11,all,0.00063057,0.00098206
0.5400,11,agree,0.00022700,0.00037002
0.5400,11,disagree,0.00162239,0.00248625
0.5400,12,all,0.00050501,0.00078165
0.5400,12,agree,0.00017821,0.00029243
0.5400,12,disagree,0.00130816,0.00198398
0.5400,13,all,0.00041449,0.00063418
0.5400,13,agree,0.00014522,0.00023550
0.5400,13,disagree,0.00107626,0.00161401
0.5400,14,all,0.00034510,0.00052450
0.5400,14,agree,0.00011914,0.00019415
0.5400,14,disagree,0.00090044,0.00133638
0.5400,15,all,0.00028788,0.00043382
0.5400,15,agree,0.00009856,0.00016085
0.5400,15,disagree,0.00075316,0.00110469
0.5400,16,all,0.00024475,0.00036706
0.5400,16,agree,0.00008270,0.00013542
0.5400,16,disagree,0.00064299,0.00093635
0.5400,17,all,0.00020840,0.00031183
0.5400,17,agree,0.00007039,0.00011435
0.5400,17,disagree,0.00054759,0.00079717
0.5400,18,all,0.00017991,0.00026863
0.5400,18,agree,0.00006040,0.00009754
0.5400,18,disagree,0.00047363,0.00068911
0.5400,19,all,0.00015600,0.00023337
0.5400,19,agree,0.00005234,0.00008406
0.5400,19,disagree,0.00041077,0.00060031
0.5400,20,all,0.00013504,0.00020407
0.5400,20,agree,0.00004574,0.00007282
0.5400,20,disagree,0.00035451,0.00052665
0.5400,21,all,0.00011912,0.00018137
0.5400,21,agree,0.00004037,0.00006423
0.5400,21,disagree,0.00031264,0.00046926
0.5400,22,all,0.00010641,0.00016156
0.5400,22,agree,0.00003593,0.00005677
0.5400,22,disagree,0.00027963,0.00041910
0.5400,23,all,0.00009563,0.00014434
0.5400,23,agree,0.00003224,0.00005057
0.5400,23,disagree,0.00025142,0.00037480
0.5400,24,all,0.00008573,0.00012957
0.5400,24,agree,0.00002899,0.00004536
0.5400,24,disagree,0.00022518,0.00033651
0.5400,25,all,0.00007720,0.00011636
0.5400,25,agree,0.00002619,0.00004066
0.5400,25,disagree,0.00020255,0.00030241
0.5400,26,all,0.00007007,0.00010526
0.5400,26,agree,0.00002391,0.00003672
0.5400,26,disagree,0.00018351,0.00027370
0.5400,27,all,0.00006402,0.00009585
0.5400,27,agree,0.00002170,0.00003340
0.5400,27,disagree,0.00016801,0.00024933
0.5400,28,all,0.00005813,0.00008746
0.5400,28,agree,0.00001989,0.00003044
0.5400,28,disagree,0.00015211,0.00022759
0.5400,29,all,0.00005314,0.00007990
0.5400,29,agree,0.00001833,0.00002772
0.5400,29,disagree,0.00013868,0.00020816
0.5400,30,all,0.00004887,0.00007346
0.5400,30,agree,0.00001686,0.00002541
0.5400,30,disagree,0.00012752,0.00019156
0.5400,31,all,0.00004497,0.00006785
0.5400,31,agree,0.00001555,0.00002343
0.5400,31,disagree,0.00011727,0.00017700
0.5400,32,all,0.00004154,0.00006278
0.5400,32,agree,0.00001436,0.00002162
0.5400,32,disagree,0.00010833,0.00016395
0.5400,33,all,0.00003851,0.00005811
0.5400,33,agree,0.00001322,0.00001994
0.5400,33,disagree,0.00010066,0.00015192
0.5400,34,all,0.00003534,0.00005408
0.5400,34,agree,0.00001226,0.00001853
0.5400,34,disagree,0.00009207,0.00014145
0.5400,35,all,0.00003291,0.00005040
0.5400,35,agree,0.00001138,0.00001726
0.5400,35,disagree,0.00008582,0.00013186
0.5400,36,all,0.00003077,0.00004706
0.5400,36,agree,0.00001062,0.00001609
0.5400,36,disagree,0.00008028,0.00012315
0.5400,37,all,0.00002886,0.00004385
0.5400,37,agree,0.00000992,0.00001496
0.5400,37,disagree,0.00007540,0.00011486
0.5400,38,all,0.00002708,0.00004107
0.5400,38,agree,0.00000928,0.00001396
0.5400,38,disagree,0.00007083,0.00010769
0.5400,39,all,0.00002553,0.00003852
0.5400,39,agree,0.00000869,0.00001310
0.5400,39,disagree,0.00006693,0.00010100
0.5400,40,all,0.00002393,0.00003607
0.5400,40,agree,0.00000814,0.00001231
0.5400,40,disagree,0.00006273,0.00009446
0.5500,1,all,0.87001475,0.81955898
0.5500,1,agree,0.93309104,0.89760907
0.5500,1,disagree,0.71499550,0.62773937
0.5500,2,all,0.07771564,0.10227154
0.5500,2,agree,0.04499662,0.06584636
0.5500,2,disagree,0.15812743,0.19179179
0.5500,3,all,0.02295948,0.03245106
0.5500,3,agree,0.01054157,0.01687307
0.5500,3,disagree,0.05347832,0.07073627
0.5500,4,all,0.01009118,0.01509310
0.5500,4,agree,0.00416927,0.00713746
0.5500,4,disagree,0.02464515,0.03464526
0.5500,5,all,0.00547331,0.00837281
0.5500,5,agree,0.00215808,0.00372490
0.5500,5,disagree,0.01362097,0.01979574
0.5500,6,all,0.00330148,0.00518558
0.5500,6,agree,0.00126493,0.00221909
0.5500,6,disagree,0.00830663,0.01247617
0.5500,7,all,0.00215383,0.00348099
0.5500,7,agree,0.00081353,0.00145076
0.5500,7,disagree,0.00544784,0.00847057
0.5500,8,all,0.00149633,0.00243253
0.5500,8,agree,0.00055840,0.00097434
0.5500,8,disagree,0.00380142,0.00601623
0.5500,9,all,0.00108268,0.00178209
0.5500,9,agree,0.00039713,0.00069501
0.5500,9,disagree,0.00276753,0.00445374
0.5500,10,all,0.00081222,0.00134327
0.5500,10,agree,0.00029432,0.00051741
0.5500,10,disagree,0.00208504,0.00337296
0.5500,11,all,0.00063057,0.00104280
0.5500,11,agree,0.00022700,0.00039860
0.5500,11,disagree,0.00162239,0.00262601
0.5500,12,all,0.00050501,0.00083235
0.5500,12,agree,0.00017821,0.00031584
0.5500,12,disagree,0.00130816,0.00210175
0.5500,13,all,0.00041449,0.00067703
0.5500,13,agree,0.00014522,0.00025500
0.5500,13,disagree,0.00107626,0.00171423
0.5500,14,all,0.00034510,0.00056126
0.5500,14,agree,0.00011914,0.00021066
0.5500,14,disagree,0.00090044,0.00142291
0.5500,15,all,0.00028788,0.00046545
0.5500,15,agree,0.00009856,0.00017492
0.5500,15,disagree,0.00075316,0.00117945
0.5500,16,all,0.00024475,0.00039471
0.5500,16,agree,0.00008270,0.00014758
0.5500,16,disagree,0.00064299,0.00100208
0.5500,17,all,0.00020840,0.00033610
0.5500,17,agree,0.00007039,0.00012493
0.5500,17,disagree,0.00054759,0.00085510
0.5500,18,all,0.00017991,0.00029013
0.5500,18,agree,0.00006040,0.00010680
0.5500,18,disagree,0.00047363,0.00074069
0.5500,19,all,0.00015600,0.00025250
0.5500,19,agree,0.00005234,0.00009221
0.5500,19,disagree,0.00041077,0.00064644
0.5500,20,all,0.00013504,0.00022121
0.5500,20,agree,0.00004574,0.00008005
0.5500,20,disagree,0.00035451,0.00056814
0.5500,21,all,0.00011912,0.00019687
0.5500,21,agree,0.00004037,0.00007071
0.5500,21,disagree,0.00031264,0.00050692
0.5500,22,all,0.00010641,0.00017562
0.5500,22,agree,0.00003593,0.00006259
0.5500,22,disagree,0.00027963,0.00045341
